time_s,x_m,y_m,speed_mps,yaw_rad,accel_mps2,steer_rad,cross_track_error_m,heading_error_rad,control_update_ms
6.800000000000001,13.560003821780214,9.302497200729243e-08,1.999991760694114,-1.1197357318087641e-07,1.6756675592965964e-05,4.450543068276239e-08,3.822912194037824e-06,1.1197357308034839e-07,22.09000000038941
6.9,13.760002997849623,7.063034962956926e-08,1.9999934363616734,-8.501703330453848e-08,1.3544920850001814e-05,3.379101048416142e-08,2.9986815456680253e-06,8.501703341323719e-08,21.31550000012794
7.0,13.96000234148579,5.36269987707674e-08,1.9999947908537583,-6.455010442011954e-08,1.0908242265316462e-05,2.565603697363697e-08,2.3420998177487768e-06,6.455010437278474e-08,21.45389999895997
7.1000000000000005,14.160001820571166,4.0717011511836884e-08,1.9999958816779848,-4.901044957420029e-08,8.752551822913102e-06,1.9479570435411988e-08,1.8210264261814022e-06,4.901044947658306e-08,23.100200000044424
7.2,14.360001408738965,3.091494178107818e-08,1.9999967569331671,-3.721182430234074e-08,6.997073319802212e-06,1.4790083533831841e-08,1.4090781406608446e-06,3.72118242886188e-08,23.07489999839163
7.300000000000001,14.560001084432281,2.347258898865335e-08,1.9999974566404992,-2.8253581085370927e-08,5.572991048096843e-06,1.1229562871047337e-08,1.0846862837751957e-06,2.8253581252357662e-08,21.774699998786673
7.4,14.760000830096331,1.7821879957480555e-08,1.999998013939604,-2.1451916281833903e-08,4.422080473264403e-06,8.526199908897309e-09,8.30287623973398e-07,2.145191624336462e-08,21.600100000796374
7.5,14.960000631490292,1.3531500961593908e-08,1.9999984561476514,-1.6287657382910025e-08,3.4953816860760893e-06,6.473635290519103e-09,6.31635250251188e-07,1.6287657444991055e-08,21.6206000004604
7.6000000000000005,15.160000477105058,1.0273971999585712e-08,1.99999880568582,-1.2366621469311855e-08,2.7519560140555416e-06,4.9151958094668026e-09,4.772156646295533e-07,1.236662150461143e-08,22.354200000336277
7.7,15.36000035767364,7.80064918268648e-09,1.9999990808814214,-9.389521000309567e-09,2.157748637969589e-06,3.7319280681543e-09,3.5775869368393704e-07,9.389521160585446e-09,21.539499999562395
7.800000000000001,15.560000265761781,5.9227458456328854e-09,1.9999992966562852,-7.129117394548155e-09,1.684567075861605e-06,2.8335154972116637e-09,2.658277693106087e-07,7.1291172965004534e-09,21.57420000003185
7.9,15.76000019542741,4.4969228681452456e-09,1.9999994651129929,-5.412876025230162e-09,1.3091773122957743e-06,2.151383664858365e-09,1.954791412066799e-07,5.412875925259186e-09,21.544600000197534
8.0,15.960000141938709,3.414347952626919e-09,1.9999995960307242,-4.10979723087233e-09,nan,nan,1.4197976817760276e-07,4.109797391294023e-09,nan
